student_id,student_major,student_concentration,student_age,student_gender,student_name,student_batch,student_gpa,completed_credits,required_credits,number_of_replaces,max_credits/semester
1103,Mathematics,Mathematics,22,Female,Doaa Moustafa,2023,2.42,32,112,2,12
1104,Mathematics,Mathematics,21,Male,Ahmed Naser,2021,0.7,112,32,4,12
1105,Mathematics,Mathematics,23,Female,Mariam Mohamed,2023,2.67,32,112,1,16
1106,Engineering,Engineering,23,Male,Naser Mahmoud,2024,1.64,16,128,3,12
1107,Mathematics,Mathematics,21,Female,Toaa Tamer,2023,3.56,32,112,0,16
1108,Engineering,Engineering,22,Male,Mohamed Mahmoud,2022,1.07,80,64,4,12
1109,Engineering,Engineering,20,Female,Doaa Khalid,2023,2.71,48,96,1,16
1110,Mathematics,Mathematics,25,Male,Ahmed Mahmoud,2021,1.05,96,48,4,12
1111,Mathematics,Mathematics,21,Female,Marwa Youssef,2022,2.07,80,64,2,12
1112,Engineering,Engineering,19,Male,Moustafa Ahmed,2024,2.72,16,128,1,16
1113,Mathematics,Mathematics,21,Female,Mariam Yehia,2021,3.38,96,48,0,16
1114,Computer Science,Software Engineering,18,Male,Mahmoud Tamer,2022,2.82,80,64,1,16
1115,Computer Science,Information Technology,18,Female,Mariam Tamer,2023,3.02,48,96,0,16
1116,Mathematics,Mathematics,23,Male,Mahmoud Mohamed,2022,1.14,64,80,4,12
1117,Mathematics,Mathematics,22,Female,Doaa Yehia,2024,0.74,16,128,4,12
1118,Mathematics,Mathematics,21,Male,Khalid Moustafa,2023,3.25,48,96,0,16
1119,Mathematics,Mathematics,21,Female,Mariam Naser,2021,3.4,96,48,0,16
1120,Mathematics,Mathematics,21,Male,Mohamed Yehia,2022,3.38,64,80,0,16
1121,Engineering,Engineering,19,Female,Toaa Yehia,2024,2.28,16,128,2,12
1122,Science,Science,25,Male,Youssef Naser,2023,0.24,48,96,4,12
1123,Engineering,Engineering,19,Female,Toaa Mohamed,2021,1.7,96,48,3,12
1124,Computer Science,Software Engineering,25,Male,Naser Abdelrahman,2022,1.73,80,64,3,12
1125,Mathematics,Mathematics,20,Female,Marwa Tamer,2021,2.78,112,32,1,16
1126,Mathematics,Mathematics,23,Male,Mahmoud Mahmoud,2021,1.47,112,32,4,12
1127,Mathematics,Mathematics,20,Female,Doaa Yehia,2021,1.06,112,32,4,12
1128,Science,Science,22,Male,Yehia Mahmoud,2024,1.53,16,128,3,12
1129,Mathematics,Mathematics,25,Female,Mayar Yehia,2024,1.14,16,128,4,12
1130,Engineering,Engineering,25,Male,Mohamed Mahmoud,2023,1.04,48,96,4,12
1131,Computer Science,Information Technology,20,Female,Sabah Tamer,2023,1.59,48,96,3,12
1132,Science,Science,19,Male,Abdelrahman Yehia,2022,1.89,80,64,3,12
1133,Computer Science,Software Engineering,19,Female,Yousra Abdelrahman,2022,2.19,80,64,2,12
1134,Science,Science,18,Male,Mohamed Youssef,2020,1.94,128,16,3,12
1135,Computer Science,Data Science,20,Female,Toaa Mahmoud,2020,1.76,128,16,3,12
1136,Engineering,Engineering,23,Male,Yehia Abdelrahman,2023,2.66,32,112,1,16
1137,Computer Science,Information Technology,23,Female,Doha Abdelrahman,2024,2.95,16,128,1,16
1138,Engineering,Engineering,21,Male,Yehia Khalid,2022,1.28,80,64,4,12
1139,Engineering,Engineering,18,Female,Toaa Tamer,2020,-0.17,128,16,4,12
1140,Computer Science,Software Engineering,25,Male,Moustafa Ahmed,2020,2.83,128,16,1,16
1141,Computer Science,Software Engineering,22,Female,Toaa Youssef,2024,1.73,16,128,3,12
1142,Computer Science,Data Science,18,Male,Youssef Abdelrahman,2021,2.31,96,48,2,12
1143,Engineering,Engineering,20,Female,Esraa Naser,2022,2.44,64,80,2,12
1144,Engineering,Engineering,25,Male,Youssef Abdelrahman,2021,0.57,112,32,4,12
1145,Science,Science,22,Female,Mayar Abdelrahman,2024,3.83,16,128,0,16
1146,Computer Science,Information Technology,25,Male,Naser Khalid,2023,0.21,32,112,4,12
1147,Engineering,Engineering,23,Female,Yousra Ahmed,2021,2.63,96,48,1,16
1148,Computer Science,Software Engineering,22,Male,Mahmoud Tamer,2023,2.79,32,112,1,16
1149,Science,Science,22,Female,Yousra Tamer,2020,1.56,128,16,3,12
1150,Computer Science,Software Engineering,22,Male,Mohamed Abdelrahman,2023,2.91,32,112,1,16
1151,Mathematics,Mathematics,25,Female,Marwa Abdelrahman,2021,1.57,112,32,3,12
1152,Engineering,Engineering,22,Male,Youssef Tamer,2024,2.35,16,128,2,12
1153,Computer Science,Data Science,20,Female,Yousra Abdelrahman,2022,2.09,80,64,2,12
1154,Computer Science,Data Science,21,Male,Yehia Ahmed,2021,3.55,112,32,0,16
1155,Mathematics,Mathematics,20,Female,Esraa Moustafa,2024,2.38,16,128,2,12
1156,Mathematics,Mathematics,18,Male,Moustafa Abdelrahman,2022,0.87,64,80,4,12
1157,Engineering,Engineering,25,Female,Marwa Tamer,2021,0.9,96,48,4,12
1158,Mathematics,Mathematics,21,Male,Moustafa Mohamed,2023,1.3,48,96,4,12
1159,Computer Science,Software Engineering,19,Female,Yousra Yehia,2024,1.9,16,128,3,12
1160,Mathematics,Mathematics,24,Male,Khalid Moustafa,2022,2.72,64,80,1,16
1161,Engineering,Engineering,20,Female,Doaa Youssef,2023,2.37,48,96,2,12
1162,Engineering,Engineering,22,Male,Moustafa Mohamed,2020,3.01,128,16,0,16
1163,Computer Science,Data Science,20,Female,Sabah Tamer,2021,0.92,96,48,4,12
1164,Engineering,Engineering,23,Male,Naser Abdelrahman,2022,0.53,64,80,4,12
1165,Computer Science,Information Technology,21,Female,Doaa Mohamed,2022,3.11,64,80,0,16
1166,Science,Science,20,Male,Mahmoud Moustafa,2023,3.6,48,96,0,16
1167,Engineering,Engineering,24,Female,Esraa Abdelrahman,2022,3.29,80,64,0,16
1168,Computer Science,Data Science,21,Male,Naser Abdelrahman,2021,2.92,96,48,1,16
1169,Mathematics,Mathematics,24,Female,Marwa Mohamed,2024,1.0,16,128,4,12
1170,Mathematics,Mathematics,19,Male,Yehia Mohamed,2021,1.11,112,32,4,12
1171,Computer Science,Software Engineering,18,Female,Mayar Abdelrahman,2022,0.85,64,80,4,12
1172,Computer Science,Data Science,19,Male,Youssef Moustafa,2021,2.64,112,32,1,16
1173,Mathematics,Mathematics,23,Female,Doha Mohamed,2021,3.43,112,32,0,16
1174,Science,Science,21,Male,Ahmed Khalid,2024,1.17,16,128,4,12
1175,Mathematics,Mathematics,24,Female,Doha Mahmoud,2022,3.1,64,80,0,16
1176,Computer Science,Data Science,20,Male,Mahmoud Khalid,2021,0.27,96,48,4,12
1177,Science,Science,24,Female,Sabah Ahmed,2020,2.45,128,16,2,12
1178,Computer Science,Information Technology,23,Male,Naser Ahmed,2023,1.25,32,112,4,12
1179,Engineering,Engineering,23,Female,Sabah Khalid,2023,0.33,48,96,4,12
1180,Science,Science,20,Male,Mahmoud Mahmoud,2022,1.45,64,80,4,12
1181,Science,Science,22,Female,Esraa Naser,2021,-0.17,112,32,4,12
1182,Computer Science,Data Science,19,Male,Khalid Mahmoud,2024,2.39,16,128,2,12
1183,Mathematics,Mathematics,19,Female,Yousra Youssef,2023,2.85,32,112,1,16
1184,Engineering,Engineering,21,Male,Mohamed Abdelrahman,2021,0.49,96,48,4,12
1185,Engineering,Engineering,18,Female,Esraa Yehia,2022,1.95,64,80,3,12
1186,Mathematics,Mathematics,23,Male,Mohamed Moustafa,2021,0.94,96,48,4,12
1187,Science,Science,25,Female,Doaa Naser,2023,0.37,32,112,4,12
1188,Science,Science,24,Male,Moustafa Yehia,2024,3.7,16,128,0,16
1189,Mathematics,Mathematics,25,Female,Toaa Tamer,2021,3.81,96,48,0,16
1190,Computer Science,Information Technology,23,Male,Naser Naser,2022,1.14,64,80,4,12
1191,Computer Science,Data Science,25,Female,Mariam Tamer,2022,0.12,64,80,4,12
1192,Mathematics,Mathematics,21,Male,Yehia Ahmed,2023,0.99,32,112,4,12
1193,Engineering,Engineering,24,Female,Mayar Yehia,2020,0.82,128,16,4,12
1194,Computer Science,Software Engineering,22,Male,Mohamed Mohamed,2021,3.58,96,48,0,16
1195,Science,Science,25,Female,Mayar Mohamed,2021,3.54,112,32,0,16
1196,Mathematics,Mathematics,18,Male,Yehia Tamer,2022,2.26,80,64,2,12
1197,Engineering,Engineering,22,Female,Doaa Yehia,2023,1.97,32,112,3,12
1198,Mathematics,Mathematics,22,Male,Yehia Yehia,2024,0.56,16,128,4,12
1199,Computer Science,Software Engineering,23,Female,Mayar Abdelrahman,2021,2.82,96,48,1,16
1200,Computer Science,Data Science,25,Male,Naser Mahmoud,2023,2.16,48,96,2,12
1201,Computer Science,Software Engineering,19,Female,Doaa Abdelrahman,2021,0.86,96,48,4,12
1202,Mathematics,Mathematics,21,Male,Mahmoud Ahmed,2022,2.3,80,64,2,12
1203,Mathematics,Mathematics,22,Female,Doaa Youssef,2020,0.33,128,16,4,12
1204,Engineering,Engineering,22,Male,Mahmoud Mohamed,2024,0.77,16,128,4,12
1205,Engineering,Engineering,19,Female,Marwa Abdelrahman,2023,2.54,48,96,1,16
1206,Computer Science,Data Science,22,Male,Khalid Tamer,2022,2.35,80,64,2,12
1207,Computer Science,Software Engineering,19,Female,Doaa Mohamed,2024,2.12,16,128,2,12
1208,Engineering,Engineering,21,Male,Moustafa Tamer,2023,0.95,32,112,4,12
1209,Engineering,Engineering,21,Female,Mariam Yehia,2023,3.36,32,112,0,16
1210,Engineering,Engineering,24,Male,Youssef Ahmed,2022,3.52,80,64,0,16
1211,Mathematics,Mathematics,21,Female,Doaa Mahmoud,2023,1.39,32,112,4,12
1212,Mathematics,Mathematics,19,Male,Yehia Youssef,2023,1.13,32,112,4,12
1213,Science,Science,22,Female,Doha Moustafa,2020,3.02,128,16,0,16
1214,Computer Science,Information Technology,25,Male,Naser Mahmoud,2024,1.89,16,128,3,12
1215,Computer Science,Software Engineering,23,Female,Mayar Youssef,2024,2.12,16,128,2,12
1216,Computer Science,Information Technology,22,Male,Abdelrahman Tamer,2021,3.26,112,32,0,16
1217,Mathematics,Mathematics,25,Female,Esraa Ahmed,2023,1.75,32,112,3,12
1218,Mathematics,Mathematics,22,Male,Mahmoud Yehia,2022,1.79,80,64,3,12
1219,Computer Science,Software Engineering,23,Female,Toaa Moustafa,2022,2.34,80,64,2,12
1220,Engineering,Engineering,18,Male,Yehia Naser,2021,3.39,96,48,0,16
1221,Mathematics,Mathematics,22,Female,Sabah Youssef,2022,0.93,80,64,4,12
1222,Engineering,Engineering,25,Male,Mohamed Moustafa,2023,0.24,48,96,4,12
1223,Science,Science,20,Female,Marwa Youssef,2021,3.64,112,32,0,16
1224,Science,Science,23,Male,Youssef Tamer,2022,2.74,64,80,1,16
1225,Computer Science,Data Science,22,Female,Doaa Ahmed,2023,1.83,48,96,3,12
1226,Engineering,Engineering,24,Male,Youssef Youssef,2022,3.4,80,64,0,16
1227,Science,Science,21,Female,Yousra Khalid,2023,2.26,32,112,2,12
1228,Computer Science,Software Engineering,22,Male,Mohamed Yehia,2020,0.12,128,16,4,12
1229,Computer Science,Software Engineering,18,Female,Doaa Abdelrahman,2021,2.87,112,32,1,16
1230,Science,Science,22,Male,Yehia Naser,2021,1.1,96,48,4,12
1231,Mathematics,Mathematics,18,Female,Doha Mahmoud,2022,2.74,80,64,1,16
1232,Engineering,Engineering,24,Male,Mahmoud Youssef,2023,3.92,48,96,0,16
1233,Computer Science,Information Technology,22,Female,Doaa Tamer,2021,0.2,96,48,4,12
1234,Engineering,Engineering,25,Male,Mohamed Mahmoud,2023,1.4,48,96,4,12
1235,Engineering,Engineering,25,Female,Doaa Abdelrahman,2020,2.92,128,16,1,16
1236,Engineering,Engineering,21,Male,Ahmed Naser,2023,3.26,32,112,0,16
1237,Science,Science,19,Female,Marwa Moustafa,2022,0.26,64,80,4,12
1238,Computer Science,Information Technology,23,Male,Abdelrahman Abdelrahman,2020,2.85,128,16,1,16
1239,Science,Science,22,Female,Marwa Mahmoud,2021,2.61,96,48,1,16
1240,Science,Science,19,Male,Ahmed Mahmoud,2023,1.87,32,112,3,12
1241,Engineering,Engineering,19,Female,Sabah Yehia,2022,0.89,80,64,4,12
1242,Engineering,Engineering,24,Male,Abdelrahman Mohamed,2020,0.86,128,16,4,12
1243,Computer Science,Data Science,23,Female,Toaa Naser,2021,1.11,112,32,4,12
1244,Computer Science,Software Engineering,22,Male,Mahmoud Youssef,2023,2.09,48,96,2,12
1245,Mathematics,Mathematics,22,Female,Marwa Ahmed,2021,3.38,112,32,0,16
1246,Science,Science,22,Male,Tamer Youssef,2023,1.72,32,112,3,12
1247,Mathematics,Mathematics,25,Female,Marwa Khalid,2021,2.99,96,48,1,16
1248,Mathematics,Mathematics,18,Male,Tamer Abdelrahman,2022,0.48,80,64,4,12
1249,Science,Science,18,Female,Mayar Tamer,2023,1.25,48,96,4,12
1250,Engineering,Engineering,23,Male,Tamer Mohamed,2023,1.29,48,96,4,12
1251,Engineering,Engineering,22,Female,Mariam Yehia,2023,0.5,48,96,4,12
1252,Science,Science,19,Male,Tamer Ahmed,2023,2.6,48,96,1,16
1253,Mathematics,Mathematics,24,Female,Mayar Youssef,2023,0.24,32,112,4,12
1254,Science,Science,20,Male,Khalid Naser,2021,2.49,96,48,2,12
1255,Mathematics,Mathematics,19,Female,Yousra Tamer,2022,0.5,64,80,4,12
1256,Computer Science,Data Science,23,Male,Mohamed Mahmoud,2023,0.62,32,112,4,12
1257,Engineering,Engineering,25,Female,Mariam Khalid,2020,0.22,128,16,4,12
1258,Mathematics,Mathematics,22,Male,Mahmoud Tamer,2020,0.27,128,16,4,12
1259,Engineering,Engineering,20,Female,Esraa Khalid,2023,3.64,32,112,0,16
1260,Mathematics,Mathematics,19,Male,Ahmed Youssef,2022,4.0,64,80,0,16
1261,Computer Science,Software Engineering,19,Female,Mariam Naser,2022,0.75,64,80,4,12
1262,Mathematics,Mathematics,25,Male,Tamer Mohamed,2024,3.48,16,128,0,16
1263,Mathematics,Mathematics,18,Female,Esraa Yehia,2022,4.0,80,64,0,16
1264,Engineering,Engineering,18,Male,Yehia Khalid,2023,1.41,48,96,4,12
1265,Computer Science,Data Science,25,Female,Yousra Moustafa,2022,0.56,64,80,4,12
1266,Science,Science,19,Male,Mohamed Naser,2023,2.75,32,112,1,16
1267,Science,Science,19,Female,Sabah Tamer,2022,2.0,80,64,2,12
1268,Mathematics,Mathematics,23,Male,Ahmed Tamer,2022,1.82,64,80,3,12
1269,Science,Science,20,Female,Toaa Naser,2021,3.83,112,32,0,16
1270,Computer Science,Information Technology,22,Male,Naser Khalid,2023,0.94,48,96,4,12
1271,Engineering,Engineering,21,Female,Sabah Naser,2020,3.84,128,16,0,16
1272,Engineering,Engineering,22,Male,Mohamed Khalid,2024,2.98,16,128,1,16
1273,Mathematics,Mathematics,24,Female,Esraa Ahmed,2023,2.69,48,96,1,16
1274,Engineering,Engineering,25,Male,Ahmed Abdelrahman,2020,2.49,128,16,2,12
1275,Computer Science,Software Engineering,23,Female,Esraa Khalid,2022,3.94,80,64,0,16
1276,Engineering,Engineering,20,Male,Khalid Moustafa,2023,0.73,32,112,4,12
1277,Science,Science,23,Female,Toaa Mohamed,2021,4.0,96,48,0,16
1278,Mathematics,Mathematics,24,Male,Ahmed Moustafa,2020,0.35,128,16,4,12
1279,Science,Science,25,Female,Esraa Abdelrahman,2024,3.03,16,128,0,16
1280,Science,Science,22,Male,Mahmoud Mahmoud,2022,1.0,80,64,4,12
1281,Mathematics,Mathematics,19,Female,Sabah Yehia,2020,0.83,128,16,4,12
1282,Mathematics,Mathematics,21,Male,Mohamed Ahmed,2020,0.93,128,16,4,12
1283,Mathematics,Mathematics,21,Female,Doaa Naser,2024,0.96,16,128,4,12
1284,Science,Science,18,Male,Moustafa Yehia,2024,1.31,16,128,4,12
1285,Mathematics,Mathematics,19,Female,Doha Moustafa,2021,1.01,112,32,4,12
1286,Science,Science,22,Male,Mohamed Naser,2022,0.78,80,64,4,12
1287,Computer Science,Data Science,24,Female,Marwa Youssef,2021,0.45,96,48,4,12
1288,Science,Science,25,Male,Youssef Khalid,2024,1.22,16,128,4,12
1289,Mathematics,Mathematics,21,Female,Mayar Tamer,2022,2.73,80,64,1,16
1290,Computer Science,Data Science,23,Male,Naser Ahmed,2022,3.01,64,80,0,16
1291,Engineering,Engineering,19,Female,Marwa Khalid,2024,2.5,16,128,1,16
1292,Computer Science,Software Engineering,19,Male,Khalid Ahmed,2023,3.3,32,112,0,16
1293,Science,Science,24,Female,Mayar Youssef,2020,0.22,128,16,4,12
1294,Engineering,Engineering,25,Male,Mohamed Ahmed,2022,0.63,80,64,4,12
1295,Mathematics,Mathematics,19,Female,Yousra Naser,2023,2.06,32,112,2,12
1296,Mathematics,Mathematics,24,Male,Khalid Moustafa,2020,1.67,128,16,3,12
1297,Science,Science,23,Female,Marwa Youssef,2022,3.87,80,64,0,16
1298,Science,Science,21,Male,Naser Youssef,2020,1.61,128,16,3,12
1299,Computer Science,Software Engineering,25,Female,Sabah Tamer,2022,4.0,64,80,0,16
1300,Computer Science,Information Technology,19,Male,Mahmoud Tamer,2023,2.97,32,112,1,16
1301,Mathematics,Mathematics,19,Female,Doaa Tamer,2020,3.21,128,16,0,16
1302,Mathematics,Mathematics,25,Male,Naser Yehia,2022,3.14,80,64,0,16
1303,Science,Science,20,Female,Esraa Mohamed,2021,0.42,96,48,4,12
1304,Engineering,Engineering,25,Male,Abdelrahman Tamer,2023,0.82,32,112,4,12
1305,Computer Science,Software Engineering,19,Female,Mayar Mohamed,2022,1.08,80,64,4,12
1306,Computer Science,Information Technology,21,Male,Abdelrahman Mohamed,2022,2.79,64,80,1,16
1307,Science,Science,24,Female,Esraa Tamer,2023,1.6,48,96,3,12
1308,Computer Science,Software Engineering,20,Male,Tamer Moustafa,2022,0.6,64,80,4,12
1309,Engineering,Engineering,21,Female,Yousra Tamer,2021,1.34,112,32,4,12
1310,Science,Science,22,Male,Mohamed Yehia,2023,2.16,48,96,2,12
1311,Engineering,Engineering,25,Female,Doha Ahmed,2021,3.3,112,32,0,16
1312,Mathematics,Mathematics,22,Male,Mahmoud Khalid,2023,2.79,32,112,1,16
1313,Mathematics,Mathematics,24,Female,Esraa Naser,2023,1.44,32,112,4,12
1314,Science,Science,25,Male,Youssef Mahmoud,2023,4.0,48,96,0,16
1315,Engineering,Engineering,19,Female,Toaa Naser,2021,1.25,112,32,4,12
1316,Computer Science,Data Science,25,Male,Yehia Khalid,2024,3.61,16,128,0,16
1317,Engineering,Engineering,23,Female,Toaa Khalid,2021,2.92,96,48,1,16
1318,Engineering,Engineering,18,Male,Yehia Mahmoud,2022,0.17,80,64,4,12
1319,Mathematics,Mathematics,19,Female,Sabah Yehia,2022,2.73,80,64,1,16
1320,Engineering,Engineering,19,Male,Mahmoud Abdelrahman,2023,3.45,48,96,0,16
1321,Science,Science,21,Female,Doaa Mahmoud,2022,3.07,80,64,0,16
1322,Computer Science,Data Science,25,Male,Youssef Youssef,2022,2.04,80,64,2,12
1323,Engineering,Engineering,25,Female,Sabah Youssef,2021,3.79,96,48,0,16
1324,Computer Science,Data Science,25,Male,Moustafa Abdelrahman,2023,3.63,48,96,0,16
1325,Science,Science,24,Female,Doaa Ahmed,2022,3.28,64,80,0,16
1326,Mathematics,Mathematics,24,Male,Mohamed Ahmed,2024,3.64,16,128,0,16
1327,Science,Science,23,Female,Sabah Moustafa,2022,3.02,80,64,0,16
1328,Mathematics,Mathematics,20,Male,Mahmoud Tamer,2021,0.3,112,32,4,12
1329,Mathematics,Mathematics,23,Female,Marwa Ahmed,2020,2.18,128,16,2,12
1330,Computer Science,Information Technology,21,Male,Mohamed Ahmed,2020,2.91,128,16,1,16
1331,Science,Science,18,Female,Mariam Khalid,2022,1.44,64,80,4,12
1332,Engineering,Engineering,21,Male,Tamer Abdelrahman,2023,1.14,48,96,4,12
1333,Mathematics,Mathematics,18,Female,Marwa Khalid,2020,2.13,128,16,2,12
1334,Science,Science,21,Male,Mahmoud Abdelrahman,2022,0.12,80,64,4,12
1335,Computer Science,Data Science,18,Female,Mayar Khalid,2023,3.43,48,96,0,16
1336,Mathematics,Mathematics,23,Male,Tamer Ahmed,2020,3.19,128,16,0,16
1337,Computer Science,Software Engineering,25,Female,Doha Mohamed,2022,0.65,64,80,4,12
1338,Science,Science,24,Male,Naser Naser,2021,3.25,112,32,0,16
1339,Engineering,Engineering,19,Female,Mariam Youssef,2024,1.7,16,128,3,12
1340,Engineering,Engineering,24,Male,Moustafa Mohamed,2020,1.17,128,16,4,12
1341,Computer Science,Software Engineering,25,Female,Mariam Yehia,2022,2.22,64,80,2,12
1342,Mathematics,Mathematics,22,Male,Mohamed Abdelrahman,2024,2.51,16,128,1,16
1343,Science,Science,22,Female,Marwa Naser,2023,3.47,32,112,0,16
1344,Computer Science,Data Science,21,Male,Mohamed Moustafa,2022,3.01,80,64,0,16
1345,Mathematics,Mathematics,25,Female,Toaa Ahmed,2021,1.14,112,32,4,12
1346,Mathematics,Mathematics,22,Male,Naser Tamer,2022,4.0,80,64,0,16
1347,Computer Science,Software Engineering,21,Female,Toaa Ahmed,2024,3.66,16,128,0,16
1348,Mathematics,Mathematics,21,Male,Ahmed Naser,2021,1.82,96,48,3,12
1349,Computer Science,Software Engineering,23,Female,Marwa Moustafa,2023,1.78,32,112,3,12
1350,Engineering,Engineering,21,Male,Tamer Yehia,2024,2.18,16,128,2,12
1351,Science,Science,20,Female,Mariam Khalid,2021,0.97,112,32,4,12
1352,Engineering,Engineering,23,Male,Mohamed Mahmoud,2020,1.78,128,16,3,12
1353,Engineering,Engineering,25,Female,Doaa Tamer,2023,2.01,32,112,2,12
1354,Mathematics,Mathematics,25,Male,Abdelrahman Ahmed,2023,3.5,48,96,0,16
1355,Engineering,Engineering,24,Female,Esraa Ahmed,2023,1.12,48,96,4,12
1356,Science,Science,22,Male,Abdelrahman Tamer,2022,2.23,64,80,2,12
1357,Mathematics,Mathematics,21,Female,Mayar Ahmed,2022,2.69,64,80,1,16
1358,Science,Science,25,Male,Youssef Mohamed,2023,1.55,48,96,3,12
1359,Computer Science,Data Science,20,Female,Yousra Khalid,2023,0.7,32,112,4,12
1360,Computer Science,Software Engineering,25,Male,Khalid Abdelrahman,2020,0.57,128,16,4,12
1361,Mathematics,Mathematics,24,Female,Yousra Yehia,2021,0.39,96,48,4,12
1362,Computer Science,Software Engineering,23,Male,Yehia Moustafa,2021,0.67,96,48,4,12
1363,Mathematics,Mathematics,22,Female,Doaa Mahmoud,2023,1.25,48,96,4,12
1364,Computer Science,Software Engineering,22,Male,Ahmed Youssef,2022,0.18,64,80,4,12
1365,Engineering,Engineering,20,Female,Yousra Mahmoud,2021,2.66,96,48,1,16
1366,Engineering,Engineering,25,Male,Mahmoud Yehia,2020,1.01,128,16,4,12
1367,Computer Science,Information Technology,18,Female,Yousra Abdelrahman,2024,4.0,16,128,0,16
1368,Computer Science,Data Science,20,Male,Yehia Mahmoud,2021,1.67,96,48,3,12
1369,Engineering,Engineering,22,Female,Yousra Khalid,2023,2.01,32,112,2,12
1370,Engineering,Engineering,19,Male,Youssef Youssef,2023,2.23,32,112,2,12
1371,Science,Science,19,Female,Doaa Naser,2020,2.83,128,16,1,16
1372,Science,Science,22,Male,Yehia Yehia,2023,0.63,32,112,4,12
1373,Computer Science,Software Engineering,20,Female,Mayar Mahmoud,2020,1.12,128,16,4,12
1374,Mathematics,Mathematics,21,Male,Mahmoud Khalid,2024,0.73,16,128,4,12
1375,Engineering,Engineering,19,Female,Yousra Ahmed,2021,-0.11,112,32,4,12
1376,Science,Science,18,Male,Mahmoud Moustafa,2022,1.16,64,80,4,12
1377,Engineering,Engineering,24,Female,Esraa Tamer,2021,3.33,112,32,0,16
1378,Mathematics,Mathematics,22,Male,Tamer Mahmoud,2024,3.73,16,128,0,16
1379,Engineering,Engineering,19,Female,Esraa Abdelrahman,2022,2.38,80,64,2,12
